DeviceID,Brand,OS,DeviceAgeYears,CPU_Temperature_C,GPU_Temperature_C,CPU_Load_Pct,Memory_Used_Pct,Disk_Read_MBps,Disk_Write_MBps,Battery_Health_Pct,System_Voltage_V,Fan_Speed_RPM,System_Uptime_Hrs,Disk_Health_Pct,Network_Usage_MBps,ProblemDetected
DEV00011,Lenovo,Ubuntu,4.400773686012288,54.17757212277199,55.41077300194581,49.0257373888128,44.682294801196875,100.08100655984343,81.79267904441787,56.93320879627321,9.884775947611827,1968.3074237648818,12.124999611856603,73.71351996546701,17.951481931305803,Power_Issue
DEV00012,Apple,Windows 11,3.361879473191509,49.38194494063949,39.59374044266569,32.893955012232276,33.63033884875827,87.67041139254653,63.38142700725716,69.41814539958962,11.7171419742312,2302.8773055946167,13.489033214922065,93.27825664172055,20.338309630902998,Normal
DEV00013,Dell,macOS,3.1862059309054986,51.28722402805941,48.868300736672865,49.54924949471555,47.97029985093598,177.13721592184731,21.143508959361956,91.86276920997597,11.923484979080651,2937.456309206103,10.392408758158004,77.34698903601154,23.227861001520264,Normal
DEV00014,HP,macOS,4.0859547167974135,68.23867876943156,54.3216679058697,40.95714339167965,62.17812116633963,183.40513927408387,19.842816021723674,66.67216664895192,11.935269198172048,2683.6963053526865,0.4936043569808073,75.95770352979659,30.174673475091385,Normal
DEV00015,Dell,Windows 10,4.794185467755441,61.099002485558394,72.10856054275274,53.868421184142775,91.47829834684843,190.54606922388842,43.160727812468316,64.88353376339047,11.373694453229609,2576.2043370666006,25.033613959679254,91.86942581005994,38.428925537811,Memory_Leak
DEV00016,Acer,Ubuntu,5.116418557885332,63.66078248409954,47.005013814853484,53.645975875374944,94.0473865175833,84.66866209386394,56.077073797629254,63.4097027115054,12.533378780814733,3101.4471493897204,37.428114695503496,88.2173460025844,15.741149348353098,Memory_Leak
DEV00017,Apple,macOS,1.1421007605954374,50.50663929918315,50.92677514221059,20.99563439800819,73.95166008108255,148.57665005645651,34.553704641538516,92.88655751870652,12.42272498872964,2749.946682003989,3.9670813453802167,83.06884335203448,24.391618721255366,Normal
DEV00018,MSI,Windows 10,4.07686601808747,61.006342741279425,61.643547613435956,83.54730920161691,90.07170400264916,113.96803499968296,105.81534357646342,76.83758919469095,11.991414448199585,2810.2893432835745,22.60960236652688,81.78938481607388,28.30577634504425,Memory_Leak
DEV00019,Lenovo,Ubuntu,0.5004692914609445,100.17228405202302,89.62672902939349,79.7926624600562,68.97344376449603,161.1649904613384,90.47132850989931,77.46295794117236,12.045284864641296,4654.088935161976,18.474139103525754,80.30256819602766,29.93356310342634,Overheating
DEV00020,Apple,macOS,1.7767988322511963,47.61061364181807,54.03541230239717,31.956367350665193,43.59924030017225,134.11237310952592,102.6541215986893,77.72264609202999,12.083663391063913,1985.6095835994065,5.965814192272864,93.28177355908466,12.396125869744644,Normal
DEV00021,Acer,Ubuntu,2.3683566142004975,48.45235202654701,53.77290749398279,55.92996273195247,25.938699898985554,109.2035545406787,102.70247108620252,79.02831864782111,11.965300358099398,3061.452485541602,5.581688659672523,83.33938883194331,31.00059217933902,Normal
DEV00022,Lenovo,macOS,2.985353239015558,55.18185274131974,55.991006511255705,67.25597118905816,96.98794081507175,89.18103998211875,130.98860789391583,81.47637939701342,11.876038158558856,2212.220980179417,33.69761828105577,93.07565944686105,27.434706660143934,Memory_Leak
DEV00023,HP,Ubuntu,1.911695402017086,60.94607056230954,54.35268284932586,35.26165878494549,25.816187000485225,104.41875326585999,95.38175161106827,95.1699385294409,11.445424846621906,3180.0754315964023,10.435517992472848,95.6103215621444,2.1438412450581406,Normal
DEV00024,HP,Windows 10,1.6700928473359662,42.74381791540435,46.83223992284373,30.770149810987984,50.85662029835833,116.8192087245094,88.96194413455613,85.1160037937875,11.75533599336953,3371.1869364980334,11.898819944920792,100.36384815939012,7.289142185229056,Power_Issue
DEV00025,Dell,Ubuntu,2.833835325699125,51.158513571364345,63.068753132508434,53.394384404821395,36.97560969396468,1.0120361839119705,19.18732347200964,69.74877484501611,11.680452946336539,2070.5883498168423,5.75421158003699,10.222876325980419,10.078175260880728,Disk_Failure
DEV00026,MSI,Ubuntu,1.2785995436383903,56.88048269063214,55.3553852034481,49.86447175305569,41.4402292686557,125.48423556408046,74.13906963315492,90.13946370790961,12.513668347636766,3186.225520349447,10.10477375312383,74.63450190545345,33.06092944318062,Normal
DEV00027,MSI,Windows 11,4.314143052592929,66.60885722170283,61.22814118577222,35.78307515889737,41.720122031309,30.70473655761032,35.59713078218982,68.9651816774436,11.341276863638242,2836.0474383834226,13.22225638000186,39.607188218779974,38.35766023885581,Disk_Failure
DEV00028,Asus,macOS,3.513510749015131,50.72609150142883,47.31962357694368,54.47862863146619,32.872293124332046,191.7865151808309,97.37745508982816,69.20217120029837,12.098203051669326,2731.391031272837,3.1589711949658286,78.4576956600772,26.608244741755296,Normal
DEV00029,Asus,Windows 11,4.861445429579486,51.06203231208244,47.91540222047541,50.47554425237386,55.99271303591278,41.25303299590487,23.19955203548498,71.21776063902907,12.602290828603733,2911.719853881931,9.057545452719532,31.511619194417754,0.0,Disk_Failure
DEV00030,Lenovo,Windows 10,4.085182341980198,52.16791321713354,63.71073399901073,37.31077982206331,51.59977951250966,105.60191283335767,141.7002854526824,73.48473437360285,12.397974221506342,3166.8610873970138,6.900875142237425,89.60132990444362,6.608138658592155,Normal
DEV00031,HP,macOS,3.7313121632121677,85.8336437343108,82.1281096066954,82.64339882632956,50.199539680510576,156.0734515787654,31.011475349960733,41.00665747672016,12.119910941017674,4374.278028494899,15.039094554208468,73.10286270740619,27.406817921557657,Overheating
DEV00032,HP,Ubuntu,2.380140393194869,68.23654835338864,46.85769875194092,40.0241042901386,44.218515643497575,116.10185047002481,102.62833751484617,79.53575242879968,12.237501132335073,3141.539520275403,10.445001746273146,83.60646828422982,25.60240803998793,Normal
DEV00033,Apple,Windows 10,4.631253539482996,51.713665925747634,63.39375390686018,63.02995185515955,57.39078583594257,28.06445092920757,8.136272818338586,72.29195802076737,11.70891169058658,2653.4688113435304,11.15681470499433,23.049091096001405,0.0,Disk_Failure
DEV00034,HP,Windows 11,3.04033903492689,60.6767089783387,49.66067206318796,50.117145586827306,33.44554775330084,16.749062207153543,1.028797655204647,71.59453162101786,11.43729869465514,2399.3133956922643,13.950587163096026,43.798244348680406,10.804875785580531,Disk_Failure
DEV00035,Apple,Windows 11,3.2461579270536283,84.4872861064838,86.45263609395943,83.2905608350282,64.29096309213412,155.62019088023405,143.04622548786085,86.44484722835989,11.664965467814909,4543.281026572204,13.364424336399063,73.89170274899507,16.529054654002593,Overheating
DEV00036,Asus,Ubuntu,6.765851758069543,56.87269239277566,54.73014490629138,4.2647731857990845,38.87686308261675,106.68704969054352,64.41415330118133,39.59578542596211,11.555096341155748,1596.776646852079,7.780017484471104,76.64541097821272,18.502917609847444,Power_Issue
DEV00037,MSI,Ubuntu,3.846641100746248,66.64380895254929,60.76323144175895,88.16918933510533,82.26197288143271,45.1395689666757,34.91742120658458,70.24790436436068,12.313093352052876,2382.275487272536,33.0708395469741,78.01356715064463,27.13736421912051,Memory_Leak
DEV00038,HP,Windows 11,1.7676165063517177,48.40746668222082,60.6935847929602,58.527751186660566,73.36110392063367,15.036782033978971,14.208803695307637,63.07489447161282,12.463044611026008,2487.474900746102,0.4908987819338016,28.17805317592309,3.5099744010603193,Disk_Failure
DEV00039,Asus,Windows 11,1.4694417425515567,66.14055514138776,60.15436748054547,46.91998787206179,50.32355844770098,4.034859505696886,18.76133382826861,59.584345350522625,11.058446062939414,2517.026376742814,7.665923175855702,33.14889989473821,27.315104769186732,Disk_Failure
DEV00040,Asus,Ubuntu,5.142807272506696,89.73451641840097,79.86989114723667,87.9317823110624,66.93632060800293,158.29284266297057,93.79535976615979,63.82037587037282,11.206130728379934,3831.3898110273926,10.502349504668805,83.70924496346501,34.36591824578201,Overheating
DEV00041,Dell,Windows 10,2.7524608243423305,68.08841538078272,55.48212662070984,48.92807192907218,79.33690506082675,147.5610993444063,26.029061069092453,75.73412224423699,11.090672099735094,2515.599997931967,8.945581698169628,82.28936582748898,23.215126165598967,Memory_Leak
DEV00042,Asus,Windows 10,4.88078905334947,49.671263335254785,67.95440570414644,34.206638034539445,78.44330286721787,9.44448045775543,7.624682119427749,59.13271050448554,11.710972554113917,2349.0366599209833,24.2700391796158,18.481234020119928,27.503792433845092,Disk_Failure
DEV00043,Acer,Windows 10,2.738569929401316,45.95864916072444,56.61829175964681,45.25543157614413,27.007413336553036,154.30291960843437,112.79642109823399,78.3477073246997,11.80550705276239,2371.6552121279497,15.010321674723142,102.1868726234607,8.003034541573218,Normal
DEV00044,Acer,Ubuntu,3.631315940703134,45.219023299179476,49.78709354369801,29.90654628116768,12.893052752027026,156.9155555840398,36.250928153139014,71.98065689572776,11.986760825572484,2636.4336193702306,8.86112829349766,90.08139163001432,4.426857812830457,Normal
DEV00045,Apple,Windows 11,3.309309065389697,52.993560735810156,63.91061221824698,39.49558212787039,51.62828182346103,173.24389452029027,113.99179668949543,60.710206227367415,12.284679951460108,3208.5954024858243,10.395220487143671,78.31493037840141,4.827523458803295,Normal
DEV00046,MSI,macOS,4.600684044311553,61.55502542869418,51.619177216375036,64.68633028202832,78.35207937408755,103.5126844738272,96.40258979333889,68.3263549962103,11.616879770716016,2988.5969915023998,29.45123197906689,77.52182699259576,20.543490441628556,Memory_Leak
DEV00047,Lenovo,macOS,7.045237719731085,66.91647784361288,59.373524391627306,55.03076795712728,87.65024851718782,184.5550389512761,97.02817575769689,94.77408485265931,12.22415036124324,2639.5193119142773,33.5732576232176,78.29318107531176,11.790909116450308,Memory_Leak
DEV00048,MSI,Ubuntu,6.288368964477949,46.569774792331216,52.7821199247732,49.47409726293576,59.07527245693189,5.594212844032301,21.00856844718501,94.25120889956311,12.133345533715664,2080.0190917362515,10.783610276320879,8.068564836510413,11.612028852212497,Disk_Failure
DEV00049,Apple,macOS,6.040736834813733,76.45031152789686,49.65596269650367,62.17408400086639,99.22742279374232,104.88800422187231,95.74820982143189,53.74647906140049,11.403791240098302,2443.919309900696,21.569225882561394,65.49262860281758,22.37476725483722,Memory_Leak
DEV00050,Dell,Windows 11,2.721396297330137,64.98758719202891,47.50602155073465,71.30713854815603,45.44720614277125,95.98791546180274,65.47979122137434,26.95543125177213,8.967022106474705,2160.8238838291704,6.9202341053009135,76.08396096056963,34.07574043476814,Power_Issue
DEV00051,Dell,Windows 11,1.4060436865902737,66.06843160136023,39.20547421562855,42.520567509973326,60.46290228407941,18.524297911515824,0.9752177003308111,84.69263660749019,12.239955637849722,2012.4195099117717,17.75827093843454,32.33789135345567,6.204565346465699,Disk_Failure
DEV00052,Apple,macOS,6.065835031132108,47.532819941361176,51.57836112024917,56.650062325847784,43.52411537656356,0.9974866585903996,17.426930764504668,87.37916175248822,12.00973666948264,2401.5280813755826,22.253931012767733,15.209022266357644,26.19414295615059,Disk_Failure
DEV00053,Asus,Windows 10,6.507649375908155,68.13954718253963,42.76920050551927,53.086335589986426,42.39353341470655,135.3989290341209,108.81373823704189,51.159195386889465,7.908287609311826,2146.0249677832835,14.731404312161157,68.34154851790959,15.858380612373573,Power_Issue
DEV00054,Apple,Windows 11,0.5095922221234057,51.76572941980809,41.16398348349162,35.67473237050224,71.26347141814784,152.27080212325697,78.88675097280297,28.457411284626563,8.540283199196109,3514.2103336401215,12.08080518204618,70.54689167519645,18.44020692768762,Power_Issue
DEV00055,Asus,Ubuntu,0.5176484326956303,57.495459642511754,54.725520290970614,46.77861601658368,43.69790019642095,231.4759765803012,67.11187614661075,90.15525588093753,11.80269078866373,2757.686768430289,15.223041078742668,91.58530937070626,43.640042956876904,Normal
DEV00056,MSI,Windows 11,2.2062834704448946,72.16512357341477,57.7919083499082,49.47151089267111,93.35159535215651,170.0996363428618,116.57229822698812,59.7177473471155,11.62921761151563,3055.6958467757067,26.386256397018553,73.98891103297173,30.0637077576573,Memory_Leak
DEV00057,Lenovo,Ubuntu,4.414212971546254,62.79080394710046,56.81265192967398,40.07898148587324,60.248196247530245,66.55856466758739,113.56331778796356,80.52336364058874,11.038435833649714,3099.164671339805,5.114435420817091,90.25283511397183,16.47902536158132,Normal
DEV00058,Dell,Windows 11,3.3856187405079194,47.63311775769959,54.03291070924686,38.81169107200359,51.24533208714819,103.10404717279599,30.595619905376264,78.6369783692079,12.48051656132169,2392.708602327693,1.8683610947181468,92.16861010364283,2.8088240547070376,Normal
DEV00059,MSI,Ubuntu,2.3027925060798498,87.37935062033401,78.48196690514274,89.32222251427702,25.30006378592398,73.91995772608634,79.84473730755226,56.902370467010876,12.160604963221193,4147.433558318677,14.890752554011758,71.88858117798428,33.65761898889656,Overheating
DEV00060,MSI,macOS,3.1968929854329975,43.695756396528296,58.27468305297952,54.5962401386579,41.19659708980544,164.1107733001343,72.71270881273304,35.80474400399475,9.609107208255011,2021.374739551855,27.234457257088895,86.2085778546965,0.0,Power_Issue
DEV00061,HP,macOS,2.9812703951031896,45.17076629991308,45.987235136256004,53.20514246795047,54.03337713125666,116.72631790719888,61.718175591706675,30.621788452966598,10.01623359518014,2239.467880748063,6.791846681358868,66.01234565738116,21.28399390630651,Power_Issue
DEV00062,HP,Windows 10,5.707577474547512,59.910966556721185,46.89476100647828,51.61121537342855,54.0433028008523,4.769990796703989,5.00818594388049,46.110724286592195,12.414829161363352,2965.76927848622,12.623723316979508,13.306892077726083,35.229265968573536,Disk_Failure
DEV00063,Acer,Windows 11,1.7410301429237536,56.591943181184035,52.50692365214019,52.63976742098897,41.50376375800996,33.529893714941146,10.476713350187312,73.12040143723674,11.556239988395935,2944.794308358503,24.071587951347244,7.448735680866722,25.13749151439397,Disk_Failure
DEV00064,Asus,Ubuntu,0.5068290651748073,64.31091889994754,59.692995986214825,63.76132695196567,78.95006026781422,224.80797993948892,113.884330615999,50.51298993172559,12.024974502663477,2666.545109546912,12.897336816574816,81.60780836274827,33.66126012948767,Memory_Leak
DEV00065,Asus,Windows 11,3.61796107512641,50.93035395010129,65.76712529676462,31.07302660616577,49.657080849062076,122.3449398294246,62.24927510875424,79.46441955408677,12.06239293126939,3370.7733304299304,13.500107869476714,86.81237169077447,25.781087227041166,Normal
DEV00066,Apple,Ubuntu,0.8893191156399669,41.11003581690472,57.0165855645988,14.754260850498348,41.49431174122303,99.79975099776274,60.19246351445326,53.349804174382676,8.989853602604104,3573.1688845391286,14.925996617832471,68.16290720481663,35.59015877063112,Memory_Leak
DEV00067,Dell,Ubuntu,4.8978755974329555,64.78458241938753,42.44374150521941,87.20773287893597,102.37096079895382,115.0623993616493,97.98085143992245,76.33354996187386,11.823996737714658,2434.7180635087057,11.256670025079417,85.47759128627919,44.2384255324527,Memory_Leak
DEV00068,Apple,Ubuntu,3.30612098000448,55.4350009550696,46.473351512559724,56.20412812258256,86.35521164353035,138.8903981667945,28.746064185322385,43.69738274310458,9.527122311731196,2369.652762202501,12.395441648655922,72.24746964503439,10.383457017817939,Power_Issue
DEV00069,Acer,Windows 11,4.492912506856826,64.9758743663299,57.06125425686051,71.96664265713876,89.56631196450874,110.75998028733999,154.41036465530692,80.19375479313413,11.838358828793059,2786.1607456955107,26.870912436659196,76.79489268259023,12.305958739827005,Memory_Leak
DEV00070,Asus,Windows 10,3.730893122090362,59.63106776844228,61.55157075009473,25.00105406621278,37.48489425285243,11.51924803045109,18.739448188202882,81.75713060437026,11.202627213207235,2133.890120498969,0.4948439512087716,20.203603620842777,25.912874600761224,Disk_Failure
DEV00071,Apple,Windows 11,1.3408319059876417,97.76450792549214,87.75993197611938,89.89110391156532,62.355750676363876,199.72931859060807,98.11092969713734,76.09937517530017,10.261217289081443,4409.639903292639,23.388512830709093,76.62744303793393,23.919533990521124,Overheating
DEV00072,MSI,Windows 10,1.2583527032988577,49.809173933019466,43.6457548888392,6.638030933548081,37.51777690985994,57.32161888154389,67.56223492077994,76.34545034613095,11.560257978637356,2890.161915164277,4.507715959641097,93.58704271707103,0.0,Normal
DEV00073,Lenovo,Windows 10,4.780881578505979,60.10370696543539,56.34615060076403,51.54670326718293,46.250723350783915,168.3434288909765,68.35389689057276,79.86706965554124,11.802202720568568,2328.122025289241,5.271461450698523,96.81294826663483,1.544828524182978,Normal
DEV00074,Asus,Windows 10,4.139291783964469,50.886753500853686,64.9612334770202,36.75193337895792,35.1264693020731,64.22591467630839,60.01263571736779,88.21503325050926,11.866906595589855,2863.0524651697874,7.4831602205592,98.69505130397712,14.311532860051788,Normal
DEV00075,HP,Ubuntu,2.537084466183613,51.213853962228455,57.366226305715685,51.96691942214925,51.46050996521348,110.69754504003961,86.84564836716379,75.31299685757001,11.77334016094044,3122.464083889447,8.003002298591468,82.39791911182266,27.250491458159956,Normal
DEV00076,Apple,Windows 10,1.2015645408077662,86.05970565150052,89.01566054610004,81.05504539233078,54.28429502668332,217.28312687944504,80.34104347282862,54.269131241287205,11.937298122774102,3632.730517927525,12.622327933820452,57.54742531806264,18.353738565809046,Overheating
DEV00077,Apple,Ubuntu,1.9909821202518996,48.02272816695315,58.35865595016944,44.42586916247658,51.369730484654156,129.95508684310153,61.97137261088399,88.62011328982848,12.35417794401042,2543.8206344768346,0.49711006752725706,85.56953461958904,27.26899875232875,Normal
DEV00078,Apple,Windows 11,5.701069198744679,48.72559463960918,48.28683272187514,50.84607916158739,25.523182583169024,69.46781152880915,64.37370105020253,34.019091530375654,7.32932565429662,2783.165173572824,20.75984557742568,96.83600571542306,28.853822626690253,Power_Issue
DEV00079,MSI,Ubuntu,4.985344298482442,38.119099144614516,52.120603023459715,28.68277058368539,48.61821677301301,99.48282648997832,108.65147026333176,38.38717064235531,9.6460289711857,2683.77372890417,7.746103983036228,93.915585531052,4.07644138871073,Power_Issue
DEV00080,HP,Windows 11,0.4868858387351821,61.69796875537826,57.55940468458218,61.42027405687515,91.69180427703955,185.44798312569162,97.58896317452601,57.83963276201792,11.920445880105891,3078.7355931006914,28.2504792592616,78.36338536793008,8.520396930919988,Disk_Failure
DEV00081,HP,macOS,4.074649150848169,53.96610277944878,45.47304236753889,79.4071073711971,83.16753602850397,93.93128583137728,47.73125984922725,55.02341172394249,12.206722880726216,2778.7466350801496,26.004706680615314,83.1017828542881,0.0,Memory_Leak
DEV00082,HP,macOS,0.970511415402911,63.19010743999256,59.568640782984154,43.424914855474185,84.43940624114668,72.97702246200771,91.88319413944551,79.0733005153747,11.783587932029382,2540.6013148129564,37.06759598185474,79.68332138927211,25.98253617643396,Memory_Leak
DEV00083,Lenovo,Windows 10,4.649557156773283,55.054548311952736,65.63390034975907,48.33754308529225,61.6073823411949,6.017346279013529,22.321430734506933,65.25106676406854,11.762928869550759,2185.96593671433,12.004674833681532,18.581765128589087,29.617643779744864,Disk_Failure
DEV00084,HP,Windows 11,6.152803604188035,88.22199586010505,88.8964441877047,98.35705810149393,55.873619914807534,86.05563511420362,104.03676937451361,63.13618731595591,11.377742518685109,4152.49901726734,24.6799928381693,61.82014797603121,6.551927451190403,Overheating
DEV00085,Lenovo,Ubuntu,4.319328122928198,68.09401659729046,68.43064240633808,51.47674751167848,97.39109440628395,88.6550949936149,24.83507507604815,61.96331581101393,12.188502371152316,2830.050672100697,8.085679434868302,84.8614863128461,3.1910234263537816,Power_Issue
DEV00086,MSI,macOS,1.2002621738549044,93.86956216509546,85.09542152068218,72.14326217173756,63.948157428634836,157.01741023810362,112.51336567187118,66.9233656681992,12.2954907242038,4152.313248488252,14.381287368128968,86.10688649817682,39.3527272350355,Overheating
DEV00087,Acer,Windows 11,3.7818664906382966,63.231806882402196,45.32433854355742,23.92601064987329,28.845526755111585,140.69285666536211,83.59528672881586,76.00548138237562,12.635898448129469,2273.509293229532,0.5980769058445773,86.00354210848614,33.94089036745489,Normal
DEV00088,HP,Windows 11,3.424312987590264,39.93657508209951,47.58205930426754,41.98592626882137,50.645195009037515,158.48347926284282,83.80606605531861,94.36836055666767,12.422568791197968,2748.971731133712,10.168141416006609,82.42876631765496,24.469542370271945,Normal
DEV00089,MSI,Windows 10,1.1110658125690691,66.8015889445532,64.13845669404166,26.0632980344326,61.00132373257137,31.592529428552186,0.9789767525932034,83.1971601065285,11.966209794138894,2998.0586384260387,5.828964420026817,30.230320117191308,23.856577237096314,Disk_Failure
DEV00090,Asus,macOS,0.7091559017684042,66.48334817431662,49.53422302407123,40.932159813751326,92.67960275448023,170.7948235991277,84.60143959577282,69.12582249119967,11.522577741074679,2494.7671692460335,15.714153346432024,99.90955386750178,31.00817794585427,Memory_Leak
DEV00091,Lenovo,Windows 10,2.9341849302791156,59.47776453100412,54.22294747293864,45.74773889953554,41.81943863459372,12.434529901666348,4.783223102827958,91.18072974236418,12.53642498148957,3357.6875273492647,22.004049342803704,31.733166490907877,17.077962063707158,Disk_Failure
DEV00092,Apple,macOS,3.514394552367808,55.498695825584676,55.44399207494629,29.4336560742257,65.74280276889887,70.28117756625483,57.91727809090969,81.86911969670611,11.645948373671859,2738.765678545398,11.988012714610585,82.49932157512937,19.38832273963212,Normal
DEV00093,Apple,macOS,3.6816788394614544,46.379765299923385,49.44377005017271,40.365223489104594,43.44520750447937,112.56017806299312,92.67087468520876,73.68391471129779,12.590448746279307,2435.8750728839364,1.7588993830339437,95.58267838773484,2.303674416369926,Normal
DEV00094,Acer,Windows 10,3.4037777249376275,50.61868768492123,57.1645986825929,25.90946073832803,37.72192649483345,204.7784670219145,43.519397056091016,82.24284280768416,11.988606970958877,3135.8851759830013,7.488632423845338,101.98065112637153,30.85062226155214,Normal
DEV00095,Asus,Ubuntu,2.2479011549475714,63.9496363665108,62.85154478727784,35.034353409862476,34.97599478890731,189.51093400458393,70.57922695604051,82.51856577674917,11.64437027827705,3175.6893903551063,14.218387720153267,87.60027324184972,45.7117683232373,Normal
DEV00096,Apple,Windows 10,1.8078162982943762,49.47625552959253,52.02956264007948,50.58389758520908,51.25719792470002,0.992732291314625,13.100413339423595,65.88556312893638,12.069736809448274,3322.3368612370855,10.519476765851559,31.15564670941414,8.38130904622681,Disk_Failure
DEV00097,Asus,Windows 10,5.742188761624595,33.06449229726749,46.250968159025575,52.971468892111936,39.7603932061299,107.09009757581362,50.12834057543766,38.88867786496589,9.062392963821475,2690.472230680582,9.030435862905936,81.83796527011243,0.20253035090446475,Power_Issue
DEV00098,Apple,Ubuntu,2.8788532196926035,58.53141446708146,63.31638084743399,65.38263990145774,92.54365443101173,121.19582217104103,70.3636249461716,66.49700172693427,11.667248575533927,2888.7235776181965,28.395832553444574,75.92623402184252,11.06449374667897,Memory_Leak
DEV00099,Asus,Windows 10,2.5010544409358317,52.436017216661064,41.36192330501744,33.30449351871052,17.199124790631377,144.60355921071704,120.87683115334353,90.20614048565464,12.03677964989174,2914.6337321929054,6.791628460055739,85.08468613181014,1.4753410436577368,Normal
DEV00100,HP,Ubuntu,4.767684356740686,46.42830780889554,68.2226687730227,31.486669754181552,29.07975507115866,137.6099869017389,158.9036066136635,81.90998896520495,11.56400374304806,3105.574458382565,15.22767087760022,83.7395121774664,8.52034489708157,Normal
DEV00101,Dell,macOS,6.042421267645652,78.29140990965683,87.14281295960109,100.22456105407305,82.66971873765682,99.20163281965031,67.82438311322525,64.14860904574135,11.105878383996233,4669.396883128212,8.279440150213853,62.258518284923426,31.27280958780337,Overheating
DEV00102,HP,Ubuntu,2.0218253408564864,69.70848081166808,80.11902491277036,97.82492388554951,76.10479768050365,129.69384186916326,38.3572050784231,46.302199099757864,12.209911178073323,4656.254371815483,9.352467789266152,74.28761301906238,5.504412393856613,Overheating
DEV00103,Asus,Windows 11,1.5241266354143574,89.78290674648878,80.44137578422594,73.43416986204029,60.75994129189611,158.17924497332677,93.76602897950544,34.01552898020205,10.55312110666971,4499.335349914995,23.73227531142398,71.24790859944737,14.186134735596958,Overheating
DEV00104,HP,macOS,4.87765181983848,52.94477635999256,47.22503327201095,41.56647017283547,55.57468631577911,18.292192835677184,0.9638748139611202,82.83510206557965,11.378676545610432,3012.8801498451844,15.46509722508542,28.111596130587703,31.833943579670343,Disk_Failure
DEV00105,Acer,macOS,3.043254900831249,49.10577417382293,40.65794629765468,28.19328841177065,18.032850497940878,172.3395893894683,160.47784407577333,79.38888905992012,13.018741500427273,2325.0871120883244,11.956544075648177,87.52318977524548,42.83097399233977,Normal
DEV00106,Asus,macOS,3.425315339697695,51.09317425685954,47.69281470568295,38.2556100921235,48.06063851945558,27.47639032165629,45.18495234058276,80.88175295404454,11.63723837228716,3104.7098552236857,17.50858446663087,95.94702741114703,14.770638956317493,Normal
DEV00107,HP,Windows 10,3.484936544420716,60.4811050504873,55.14790994117785,27.141193500292243,24.145447297689582,137.25932018635393,39.34849746522699,82.08941652634307,11.575607181957002,2631.7521277493997,15.735059892348112,83.41453224623312,19.466249435942157,Overheating
